Date,SMA50,SMA200,RSI,MACD,MACD_signal,MACD_histogram,Bollinger_hband,Bollinger_lband
2021-05-19,161.97949005126952,160.4476123046875,46.187329956585614,-0.9730848438014732,-0.24459116495925554,-0.7284936788422176,175.12955894931483,155.4986423446305
2021-05-20,162.16953002929688,160.47482482910155,47.78804780519495,-0.91800547912095,-0.37927402779159447,-0.5387314513293555,175.05829603301126,155.26310594452778
2021-05-21,162.25902008056642,160.47433738708497,43.843475176985166,-1.0422819268915475,-0.5118756076115851,-0.5304063192799624,174.90538810014135,154.7270139384329
2021-05-24,162.4145199584961,160.47933486938476,48.17265633336267,-0.9606101017481024,-0.6016225064388886,-0.35898759530921376,174.20866940293226,154.60368258681385
2021-05-25,162.59188995361328,160.50223236083986,49.577053940013656,-0.8295950751022758,-0.647217020171566,-0.1823780549307098,173.36566836068505,154.65478299429543
2021-05-26,162.76518981933594,160.53148231506347,50.2084762617308,-0.6931238310253889,-0.6563983823423306,-0.03672544868305827,171.94164305946214,155.11210755088945
2021-05-27,162.85956970214843,160.56884231567383,46.60315081153749,-0.7181038336297263,-0.6687394725998098,-0.04936436102991648,169.99609166099145,155.85165766762185
2021-05-28,163.05464965820312,160.58404983520506,45.890387686507374,-0.757570495374182,-0.6865056771546842,-0.07106481821949773,167.54003795133235,157.08596149935124
2021-06-01,163.19833953857423,160.59845733642578,45.420659484419616,-0.7974886789072855,-0.7087022775052045,-0.08878640140208094,166.03666206708962,157.7501375544924
2021-06-02,163.32145935058594,160.61994979858397,47.431693379249126,-0.7584903700968084,-0.7186598960235253,-0.039830474073283106,165.4781636713582,157.91923470510662
2021-06-03,163.37096923828125,160.62109977722167,42.292155720326505,-0.9066769121280913,-0.7562632992444386,-0.15041361288365274,165.30356041676166,157.6761881183946
2021-06-04,163.49011932373048,160.59453231811523,44.920309461847985,-0.9358230782270311,-0.7921752550409571,-0.14364782318607405,164.65120437672275,157.82779495189052
2021-06-07,163.64186920166014,160.57891479492187,43.9980506573093,-0.9807407563593529,-0.8298883553046363,-0.15085240105471653,164.0952930905849,157.91570544457136
2021-06-08,163.85394927978516,160.57059982299805,52.460582822337656,-0.7411087799860923,-0.8121324402409276,0.07102366025483531,164.34243130329315,158.03666720744906
2021-06-09,164.05936920166016,160.56970733642578,54.374619400735654,-0.4769522514584139,-0.7450964024844249,0.26814415102601097,164.72437009469337,157.9409283672207
2021-06-10,164.35372924804688,160.58025482177734,61.146878620887804,0.008662961647473821,-0.5943445296580452,0.603007491305519,165.73840125073693,157.91544701586466
2021-06-11,164.6064794921875,160.58033988952636,60.74714680299596,0.3777848358676579,-0.3999186565529046,0.7777034924205625,166.49807707857093,158.08257172513999
2021-06-14,164.82934936523438,160.5658448791504,64.06980187292453,0.8104147189380342,-0.15785198145471685,0.968266700392751,167.82361700179405,157.56188104508095
2021-06-15,164.98574920654298,160.56162734985352,63.95332088443604,1.1371824887136768,0.10115491257896186,1.0360275761347149,168.8250128479751,157.12418453972023
2021-06-16,165.1771792602539,160.56498985290528,66.77654665771013,1.5083519626359987,0.38259432259036924,1.1257576400456295,170.1514298994143,156.71261734179663
2021-06-17,165.3870294189453,160.5745598602295,72.18154732314488,2.077082561364989,0.7214919703452932,1.3555905910196957,172.269952743347,155.8812954255983
2021-06-18,165.57462951660156,160.57150489807128,71.78378818988813,2.4896650723568428,1.075126590747603,1.4145384816092397,173.96001193701343,155.38733608544752
2021-06-21,165.65638946533204,160.5521324157715,66.24959698827169,2.6531563583002935,1.3907325442581413,1.2624238140421522,174.9680878561955,155.63365927515218
2021-06-22,165.78243957519533,160.5864924621582,70.12593597045208,2.9563461638727233,1.7038552681810577,1.2524908956916656,176.42967421662712,155.47432358610723
2021-06-23,165.88625946044922,160.6387924194336,69.8540152945853,3.153735230440276,1.9938312606329016,1.1599039698073743,177.67951090065293,155.44833638938616
2021-06-24,166.00233947753907,160.7136023712158,61.21702574396343,3.0541086380077616,2.205886736107874,0.8482219018998878,178.31369134010825,155.7337558644816
2021-06-25,166.02470947265624,160.7468148803711,54.862077391365034,2.751311899586625,2.314971768803624,0.4363401307830008,178.5200160676422,156.3841816252289
2021-06-28,166.06915954589843,160.81400993347168,58.951030744076355,2.6519609308697625,2.382369601216852,0.26959132965291044,178.8597177014779,157.1485800280143
2021-06-29,166.1452896118164,160.89698989868165,59.348255864117625,2.560851155886695,2.418065912150821,0.1427852437358741,179.0851139193861,158.07063406645378
2021-06-30,166.25075958251952,160.9812873840332,58.209214321972645,2.4284561392218507,2.4201439575650268,0.008312181656823903,179.2041923204246,158.9824058851418
2021-07-01,166.32170959472657,161.05049736022949,57.14503457956606,2.2683753070039643,2.3897902274528144,-0.12141492044885016,178.82077922330603,160.59561939729946
2021-07-02,166.52364959716797,161.1587173461914,64.68818281131286,2.4282562133707017,2.397483424636392,0.030772788734309664,178.8294455297022,162.11075222420405
2021-07-06,166.85850952148436,161.32546989440917,74.7835523444257,3.1830095152729143,2.5545886427636963,0.628420872509218,180.45633604291115,162.8725122236904
2021-07-07,167.14608947753905,161.51088737487794,75.72874721811746,3.8211887210052,2.807908658411997,1.0132800625932026,182.3878226549272,163.10337454966268
2021-07-08,167.46006927490234,161.7036223602295,77.26272734748744,4.4165635090910484,3.1296396285478076,1.2869238805432408,184.40847120988488,163.3340260435331
2021-07-09,167.72090911865234,161.85120986938477,75.48235231201451,4.784551550211688,3.460622012880584,1.3239295373311042,186.1407140765562,163.45023288389302
2021-07-12,167.9681491088867,162.0308824157715,75.35998265633391,5.015186285871806,3.7715348674788287,1.2436514183929774,187.51172359512344,163.9378232188414
2021-07-13,168.17808898925782,162.19527488708496,69.07089709270876,4.974438557659312,4.012115605514926,0.9623229521443859,188.35428275550822,164.5627140096285
2021-07-14,168.47327911376954,162.3419123840332,69.35971299148713,4.9030559827705815,4.190303680966057,0.7127523018045245,189.04747397648066,165.36227333797245
2021-07-15,168.7926089477539,162.45619987487794,62.06641134402938,4.589909287240772,4.270224802221,0.3196844850197724,189.3453477858274,166.14414958966086
2021-07-16,169.09569915771485,162.56338737487792,54.96762354954646,4.062636302126464,4.228707102202093,-0.16607080007562924,189.4629421432149,166.44850500033982
2021-07-19,169.3389193725586,162.66360244750976,52.278722572753416,3.5073471286107747,4.08443510748383,-0.5770879788730552,189.50348576028514,166.7214120058281
2021-07-20,169.6204992675781,162.7515849304199,54.625339829232,3.126452210350436,3.8928385280571516,-0.7663863177067154,189.52793931181841,167.2931086618144
2021-07-21,170.01520904541016,162.8666349029541,55.81605800220707,2.840303866790464,3.6823315958038143,-0.8420277290133504,189.6377130062099,167.58213410072366
2021-07-22,170.4293292236328,162.97634239196776,60.70145700127245,2.794464181113227,3.504758112865697,-0.7102939317524699,189.94503616221576,167.94586197010844
2021-07-23,170.93402923583983,163.11551239013673,62.28348501639053,2.800931770165249,3.3639928443256077,-0.5630610741603586,190.1651506038255,168.76354812664323
2021-07-26,171.47237915039062,163.24154487609863,65.73067556784386,2.946307166762182,3.280455708812923,-0.33414854205074107,190.24772668700916,170.1727719702174
2021-07-27,171.875869140625,163.35050491333007,56.306046540229744,2.7337464446808895,3.1711138559865164,-0.43736741130562695,190.01069267170755,171.322305985519
2021-07-28,172.2357992553711,163.43642242431642,56.66418711171584,2.551731888681502,3.047237462525514,-0.49550557384401195,189.66505621736223,172.57884331877057
2021-07-29,172.6034393310547,163.4756699371338,53.04245128973074,2.2587944240562763,2.8895488548316663,-0.6307544307753901,189.00381658951216,174.03888360580032
2021-07-30,172.69922943115233,163.44665992736816,32.81082919824702,0.9173271750706533,2.495104518879464,-1.5777773438088105,190.3171584105218,172.1986420655524
2021-08-02,172.78302947998046,163.43860244750977,33.20276310530893,-0.12861782838888303,1.9703600494257947,-2.0989778778146775,191.66593159859502,169.95236979300654
2021-08-03,172.94618927001954,163.44549995422364,36.75300299947637,-0.8079814959489795,1.4146917403508399,-2.222673236299819,192.0743864725984,167.9964143086516
2021-08-04,173.05591918945314,163.46600242614747,36.06878682785028,-1.3769877506162231,0.8563558421574273,-2.2333435927736502,192.12968291210166,166.23181763721476
2021-08-05,173.17285919189453,163.5081974029541,38.35084738234319,-1.7222600320659183,0.34063266731275826,-2.0628926993786765,191.5265942867334,165.05780665320802
2021-08-06,173.25263916015626,163.54017990112305,36.3130793695876,-2.096992200382118,-0.14689230622621707,-1.9500998941559011,190.93057396357446,163.7818268542966
2021-08-09,173.3643994140625,163.57941246032715,36.108802460844544,-2.3789325022124785,-0.5933003454234693,-1.7856321567890092,190.09249544453414,162.73650540995803
2021-08-10,173.46200927734375,163.61548240661622,34.65939098589725,-2.657234817768426,-1.0060872398924607,-1.6511475778759654,189.4636427581869,161.5819581329264
2021-08-11,173.53546936035156,163.63740989685058,32.7506048049689,-2.958950265949312,-1.396659845103831,-1.562290420845481,188.6815196000284,160.41623125446378
2021-08-12,173.60497955322265,163.66152488708497,34.30398320839602,-3.116186280846506,-1.740565132252366,-1.3756211485941399,188.04010021600902,159.41915118779957
2021-08-13,173.71193969726562,163.66343490600585,33.604561004079,-3.2418763093050984,-2.0408273676629127,-1.2010489416421857,187.6674992095835,158.39345202332666
2021-08-16,173.80470947265624,163.69748733520507,34.36369597036452,-3.2833848038714564,-2.2893388549046216,-0.9940459489668347,187.29605754235317,157.5118922867484
2021-08-17,173.84865966796875,163.70522483825684,30.146583035358205,-3.505957198628721,-2.5326625236494418,-0.9732946749792792,186.82213158942085,156.3296689476885
2021-08-18,173.7857696533203,163.74649238586426,27.545955321945456,-3.802879282791338,-2.7867058754778213,-1.0161734073135165,186.2195100098417,155.01239154045123
2021-08-19,173.69236968994142,163.7923098754883,26.725047773308347,-4.045899998875626,-3.038544700157382,-1.007355298718244,184.92220250399907,154.05829828945798
2021-08-20,173.54266967773438,163.83019485473633,28.794809986971387,-4.141532704966323,-3.2591423011191707,-0.8823904038471526,183.02343618748836,153.67361428858584
2021-08-23,173.46170959472656,163.83637237548828,38.846290289581724,-3.906332466739599,-3.3885803342432568,-0.5177521324963421,179.92704159435803,154.60025943103258
2021-08-24,173.3836196899414,163.83231735229492,44.00037686308796,-3.5183570884443043,-3.4145356850834663,-0.103821403360838,177.3735024489419,155.5507483445151
2021-08-25,173.2996697998047,163.82926986694335,43.34970114113286,-3.2006174698817347,-3.37175204204312,0.17113457216138528,174.08677851614152,157.18177159372175
2021-08-26,173.200419921875,163.87233489990234,45.55922453308737,-2.848113308379311,-3.2670242953103585,0.41891098693104745,170.2332605233434,159.6156896719691
2021-08-27,173.06080993652344,163.95098739624024,49.777002137733334,-2.405340687490906,-3.0946875737464685,0.6893468862555627,170.3698740440377,159.58927665176307
2021-08-30,172.9954800415039,164.02203239440917,57.38320006678745,-1.7440875908747842,-2.8245675771721315,1.0804799862973473,171.1867203085013,159.22288052157685
2021-08-31,173.01231018066406,164.1121598815918,61.661362328321616,-1.0098171894009909,-2.4616174996179034,1.4518003102169126,172.35621385550422,158.5761378290661
2021-09-01,172.98587005615235,164.19970733642577,62.34045562561985,-0.39028042707346344,-2.0473500851090156,1.6570696580355522,173.55190764001213,158.00184449621833
2021-09-02,172.94517028808593,164.28272239685057,60.12214229785788,0.03622094289829647,-1.6306358795075533,1.6668568224058498,174.3208280520405,157.6685747189556
2021-09-03,172.97414031982422,164.36831985473634,61.50891843124069,0.42951076161358515,-1.2186065512833257,1.6481173128969109,175.33161027380174,157.32334272912794
2021-09-07,173.08197021484375,164.46927734375,64.30603035984527,0.8573528071382839,-0.8034146795990038,1.6607674867372877,176.59251476228826,156.8995369344891
2021-09-08,173.16358001708986,164.5713973236084,65.69891711166571,1.2474416448945647,-0.3932434147002901,1.6406850595948548,177.9334404829938,156.58271094522885
2021-09-09,173.1995999145508,164.66758728027344,59.339243899470915,1.37396194747501,-0.039802342265230106,1.41376428974024,178.75157273342913,156.7248280234068
2021-09-10,173.22859008789064,164.7602773284912,57.175170930337536,1.397561843613829,0.2476704949105817,1.1498913487032474,179.3700107472525,156.93464013165377
2021-09-13,173.25279022216796,164.8450548553467,55.43737245177278,1.3523417621536282,0.468604748359191,0.8837370137944371,179.83926408795904,157.28138715715815
2021-09-14,173.19181030273438,164.91128738403322,54.372192762694965,1.2729029119461472,0.6294643810765823,0.6434385308695649,180.21352992914888,157.662171975148
2021-09-15,172.9918603515625,164.98139991760254,57.532905211605616,1.2990249765668977,0.7633765001746455,0.5356484763922522,180.5281081059277,158.51674357864258
2021-09-16,172.7835205078125,165.06144996643067,59.00909500879434,1.354345203077031,0.8815702407551227,0.4727749623219084,180.53285796547843,159.94709351157238
2021-09-17,172.51463073730469,165.12206001281737,54.7732086079557,1.279666593227546,0.9611895112496074,0.31847708197793856,179.99147702855436,161.86232546168003
2021-09-20,172.1510208129883,165.16011001586915,41.46421342466711,0.7806309531493127,0.9250777996295485,-0.14444684648023576,179.0391682221627,163.59353441455607
2021-09-21,171.77610076904296,165.19933502197264,40.27023362472116,0.332490767379511,0.806560393179541,-0.47406962580003,178.58442856471447,164.4370741208324
2021-09-22,171.47879089355467,165.25370254516602,45.36942635121539,0.12285960475270485,0.6698202354941738,-0.546960630741469,178.28545035169734,165.1074024315058
2021-09-23,171.21311096191405,165.31820259094238,49.91474646762229,0.10060891799619753,0.5559779719945787,-0.4553690539983811,177.83280668963133,166.1441464353687
2021-09-24,171.00743103027344,165.38026008605956,51.07559344990299,0.12000084780959241,0.46878254715758144,-0.348781699347989,177.39047424311343,167.13407867436706
2021-09-27,170.83960083007813,165.4556600189209,48.56460405324875,0.05517054004727129,0.38606014573551944,-0.33088960568824816,177.1383490335625,167.66705257776565
2021-09-28,170.60597076416016,165.50927757263185,39.127186753611255,-0.3545864758946493,0.23793082140948574,-0.592517297304135,177.6632781681316,166.61407321126293
2021-09-29,170.33390075683593,165.5554525756836,37.81979732981575,-0.7307715372260191,0.04419034968238478,-0.7749618869084038,177.99478139662295,165.43421945786923
2021-09-30,170.03374084472657,165.58747009277343,36.40051565170412,-1.0813123624197658,-0.18091019273804534,-0.9004021696817205,178.20381834906135,164.25538270074333
2021-10-01,169.67897064208984,165.61700508117676,36.23838748105016,-1.3507300374723457,-0.41487416168490543,-0.9358558757874402,178.3348257721513,163.22507413019247
2021-10-04,169.21211059570314,165.60421005249023,28.946928912176304,-1.9192737061236187,-0.7157540705726482,-1.2035196355509705,178.9218772453594,161.19667286450388
2021-10-05,168.7332907104492,165.60044006347655,33.74189049078997,-2.2183172507726,-1.0162667066126385,-1.2020505441599614,178.65831789707954,160.01878323817436
2021-10-06,168.36891052246094,165.6155300140381,39.515953805493496,-2.263758699351399,-1.2657651051603906,-0.9979935941910085,177.8057342305551,159.55391695352697
2021-10-07,168.0410205078125,165.6395925140381,44.636988365410005,-2.112342875108311,-1.4350806591499747,-0.6772622159583364,177.10676062691516,159.34424187552622
2021-10-08,167.7297204589844,165.6601174926758,43.288422974040124,-2.0247230583367752,-1.5530091389873348,-0.4717139193494404,176.46134285107578,159.08700919970548
2021-10-11,167.64843048095702,165.6753749847412,39.36372973905888,-2.101798793263157,-1.6627670698424994,-0.43903172342065755,175.91565980412173,158.57834196589778
2021-10-12,167.5642803955078,165.69403495788575,39.50747683165988,-2.1341255065545965,-1.7570387571849189,-0.3770867493696777,175.30559449186813,158.17505736360062
2021-10-13,167.48232055664062,165.69411499023437,44.583052795724385,-1.987752975471608,-1.8031816008422568,-0.18457137462935114,174.24811451490294,158.2749872917377
2021-10-14,167.42746063232423,165.6885799407959,46.61690588796242,-1.7882793984692285,-1.800201160367651,0.011921761898422645,172.85699254097443,158.7242086309006
2021-10-15,167.46049072265626,165.7193724822998,58.194042611698016,-1.1762207944250065,-1.6754050871791224,0.4991842927541159,172.2481001791292,159.06560068757
2021-10-18,167.56229095458986,165.7668250274658,61.315962803013576,-0.5328332054692737,-1.446890710837153,0.9140575053678792,173.043657580006,158.72509394587289
2021-10-19,167.66457092285157,165.83120506286622,60.979232286490785,-0.03301302829819974,-1.1641151743293623,1.1311021460311625,173.79482668769688,158.47652493583828
2021-10-20,167.75895111083983,165.88034255981447,57.18097722904321,0.24293183975538568,-0.8827057715124127,1.1256376112677984,174.0495767852729,158.39682519226614
2021-10-21,167.90185119628907,165.95450004577637,59.06414638694544,0.5359319622520502,-0.5989782247595201,1.1349101870115703,174.21829890496704,158.32315312140017
2021-10-22,167.93390106201173,165.9978475189209,47.78164051891265,0.36267584879740866,-0.40664741004813443,0.7693232588455431,173.66172864139708,158.4298729211029
2021-10-25,167.9603009033203,166.03226501464843,46.327100535450406,0.16225359868190026,-0.29286720830212754,0.4551208069840278,173.1954733990853,158.4689782000358
2021-10-26,168.03738098144532,166.09773002624513,52.09019990036302,0.2255441096864388,-0.18918494470441427,0.41472905439085306,173.45863194263623,158.50636897289112
2021-10-27,168.18791076660156,166.16564498901369,53.66951755809377,0.33805319846624116,-0.0837373160702832,0.4217905145365244,173.83752195357872,158.58432863235876
2021-10-28,168.43326080322265,166.23581504821777,58.51949221931554,0.6380533890474851,0.060620824953270466,0.5774325640942146,174.62912265226657,158.6003786905069
2021-10-29,168.61794097900392,166.29705505371095,50.68593266278815,0.5701098515712602,0.16251863027686841,0.40759122129439174,174.81480394353395,158.86054853449338
2021-11-01,168.73610107421874,166.3505200958252,45.84385193849732,0.2937195156300163,0.188758807347498,0.1049607082825183,174.4108133192278,159.90618954942457
2021-11-02,168.78298095703124,166.39851760864258,45.38313209559933,0.05244780384373371,0.16149660664674514,-0.10904880280301144,174.1247535293078,160.65099872899296
2021-11-03,168.86120086669922,166.4286725616455,52.25230275523156,0.14700759883916703,0.15859880508522956,-0.011591206246062524,174.1731217545885,161.21258076005992
2021-11-04,169.03902099609374,166.4711750793457,59.42552157412288,0.5903585093122103,0.2449507459306257,0.34540776338158463,175.02070472949072,161.23784782177881
2021-11-05,169.24201080322266,166.5278650665283,62.187623789538016,1.0984659476999354,0.4156537862844877,0.6828121614154478,176.1658134351994,161.24458848130453
2021-11-08,169.38136077880858,166.57661010742189,59.09151668524743,1.3643406197535626,0.6053911529783027,0.7589494667752599,176.56584678905844,162.05795539600015
2021-11-09,169.5360205078125,166.639135055542,64.60845178346617,1.905103669721825,0.8653336563270072,1.039770013394818,177.77064744574972,162.49765394585182
2021-11-10,169.5472802734375,166.70150253295898,55.85245001730245,1.931421146406393,1.0785511543428845,0.8528699920635086,177.9414530176254,163.3156972509293
2021-11-11,169.54078033447266,166.76022254943848,55.03792975552615,1.8919391221639899,1.2412287479071056,0.6507103742568843,178.0011284633233,164.11922218364936
2021-11-12,169.60281036376952,166.8399600982666,58.620782350596635,2.0494459367588718,1.4028721856774589,0.6465737510814129,178.64213334628752,164.058867630275
2021-11-15,169.67044036865235,166.89066009521486,59.96058212370562,2.2313783854349936,1.5685734256289658,0.6628049598060277,179.32894434761675,163.8667557256254
2021-11-16,169.7018505859375,166.9308351135254,59.45768070384057,2.328626556621259,1.7205840518274247,0.6080425047938345,179.92470359391237,163.75374641829464
2021-11-17,169.72535064697266,166.98995262145996,60.05895849428277,2.4113859664829533,1.8587444347585307,0.5526415317244227,180.5994318238566,163.74871728503012
2021-11-18,169.93725067138672,167.08121757507325,68.8688368454342,3.035309627391314,2.0940574732850874,0.9412521541062264,182.88378650518396,162.76961162714028
2021-11-19,170.14467071533204,167.16232261657714,66.76695364992992,3.4118114043400283,2.3576082594960757,1.0542031448439526,184.40897560795406,162.94952353755377
2021-11-22,170.26007049560548,167.2247300720215,56.80420493621286,3.2530945987749362,2.536705527351848,0.7163890714230883,184.63924465299604,163.98025455354693
2021-11-23,170.3901104736328,167.2934900665283,57.29709644981585,3.1214667638954836,2.653657774660575,0.46780898923490843,185.01761817518343,164.62173119005092
2021-11-24,170.49473022460938,167.366947555542,57.32306301364933,2.984242549132489,2.7197747295549584,0.2644678195775305,185.35161157918654,165.22733739542284
2021-11-26,170.51105010986328,167.42755500793456,50.53650762212034,2.5401869661482976,2.6838571768736266,-0.14367021072532893,185.40489643705766,165.46400157319627
2021-11-29,170.61010009765624,167.49852005004882,54.86208060517862,2.390723253425506,2.625230392184003,-0.23450713875849694,185.42730125527046,166.38729682822563
2021-11-30,170.76144012451172,167.5580500793457,50.3307866771438,2.028997940289031,2.505983901805009,-0.47698596151597794,184.73385638418407,168.0255415039995
2021-12-01,170.8615301513672,167.59182006835937,45.61463852316239,1.469794711671426,2.2987460637782924,-0.8289513521068663,183.76414570067024,169.6501029565563
2021-12-02,170.91884002685546,167.6191025543213,45.157142376083975,0.9895545334481142,2.0369077577122567,-1.0473532242641426,183.40881237353457,170.2722362104498
2021-12-03,170.89263000488282,167.65407508850097,41.781795067708686,0.41228357475674215,1.711982921121154,-1.2996993463644118,183.83159989080482,169.41339827814048
2021-12-06,170.89447998046876,167.7157325744629,45.26264025423344,0.10519893241320233,1.3906261233795636,-1.2854271909663613,183.9559618063667,168.83093699734422
2021-12-07,171.01197021484376,167.79793006896972,52.98882463238319,0.2459940167394734,1.1616997020515456,-0.9157056853120722,183.99031452101443,168.96813427048946
2021-12-08,171.21917022705077,167.8888375854492,52.97790995896561,0.3529816671292849,0.9999560950670936,-0.6469744279378087,183.7815218097115,168.91157816587443
2021-12-09,171.40147033691406,167.99540260314942,49.61371625999891,0.27427423368362724,0.8548197227904004,-0.5805454891067732,183.78087054817834,168.91908062369666
2021-12-10,171.5606704711914,168.08323013305665,46.47990604751697,0.05320975824659513,0.6944977298816394,-0.6412879716350443,183.83827388315228,168.72037785024617
2021-12-13,171.66876068115235,168.144532623291,42.57080566822884,-0.3315526072405248,0.4892876624572066,-0.8208402696977315,184.05036377507255,167.83928771418525
2021-12-14,171.86081085205078,168.21635765075683,41.88792243016615,-0.6671975701309236,0.2579906159395806,-0.9251881860705042,184.14121647794087,166.92918604891457
2021-12-15,172.10611083984375,168.33168266296386,49.61148703039778,-0.5856468606698684,0.08926312061769082,-0.6749099812875592,183.97828509910224,166.72011730568292
2021-12-16,172.22152099609374,168.43164520263673,43.11775653446896,-0.8695869583663978,-0.10250689517912692,-0.7670800631872708,183.93334423613652,165.90715869355097
2021-12-17,172.31944091796876,168.5316177368164,45.11375438941619,-0.9906786657367093,-0.28014124929064343,-0.7105374164460658,182.2011642262546,166.16078950909696
2021-12-20,172.3724008178711,168.62902519226074,41.130108613389986,-1.3086721218793969,-0.4858474238083942,-0.8228246980710027,180.6229661213563,166.06403644212023
2021-12-21,172.53444091796874,168.7153977203369,46.86944908082574,-1.2766184366456628,-0.6440016263758479,-0.6326168102698149,179.89302509151227,165.9728287903237
2021-12-22,172.70785095214845,168.8061727142334,47.885722217800165,-1.1874984922949636,-0.7527009995596711,-0.43479749273529256,178.95034026636912,166.11901398167774
2021-12-23,172.84494079589842,168.88311767578125,47.94019691494605,-1.1016300746222214,-0.8224868145721812,-0.2791432600500402,177.84191456176157,166.43224010132437
2021-12-27,172.93847076416014,168.9590926361084,45.6571232487849,-1.1334013650694317,-0.8846697246716314,-0.24873164039780027,177.47548862283418,166.2428158205252
2021-12-28,172.9426705932617,169.04197761535644,47.56309550551152,-1.066283061613376,-0.9209923920599804,-0.14529066955339565,176.34050114573293,166.6360521989936
2021-12-29,172.87995056152343,169.11501762390137,45.05710654590054,-1.1180126771270977,-0.9603964490734039,-0.1576162280536938,175.78759038523347,166.573713325704
2021-12-30,172.80869049072265,169.1743076324463,44.103252834455375,-1.190194118275059,-1.006355982913735,-0.1838381353613241,175.71343077444666,166.29372254586585
2021-12-31,172.7279702758789,169.2508950805664,40.87554237053984,-1.3869441856573417,-1.0824736234624563,-0.30447056219488533,175.79012311013224,165.701930112524
2022-01-03,172.70105010986327,169.33417755126953,48.62229575406481,-1.2311279229436423,-1.1122044833586937,-0.11892343958494855,175.80596566719134,165.77758688407818
2022-01-04,172.71594024658202,169.3940700531006,43.79205616990142,-1.324962093581803,-1.1547560054033155,-0.17020608817848748,175.80194134347425,165.39696154959216
2022-01-05,172.68271026611328,169.4314800262451,39.18859622531168,-1.635858924946433,-1.2509765893119391,-0.3848823356344939,175.23128018623603,164.78687166923274
2022-01-06,172.5717202758789,169.47598251342774,37.701194762857014,-1.9487851473347462,-1.3905383009165007,-0.5582468464182455,174.57642143556325,164.1513297241047
2022-01-07,172.43031036376954,169.5271875,36.74794196991297,-2.227587099238491,-1.5579480605808986,-0.6696390386575923,174.30337553113316,163.26267518908168
2022-01-10,172.21346008300782,169.57160995483397,35.28215359240437,-2.505833322077308,-1.7475251128801808,-0.7583082091971272,174.3803654807919,162.11308392106355
2022-01-11,172.1482699584961,169.6294874572754,44.01062926204671,-2.3860788484311115,-1.875235859990367,-0.5108429884407446,174.26221222000228,161.8106866447438
2022-01-12,172.13429992675782,169.69169998168945,43.75648216841253,-2.2774269116045502,-1.9556740703132038,-0.3217528412913464,174.1658113241229,161.5186369180646
2022-01-13,172.045830078125,169.72425003051757,37.71435863751562,-2.484876779893,-2.061514612229163,-0.4233621676638366,173.6652230830196,160.8091253666874
2022-01-14,171.9045901489258,169.7446900177002,39.786396476229335,-2.5453819635189916,-2.158288082487129,-0.3870938810318627,173.64833228674377,160.15271599206483
2022-01-18,171.60593994140626,169.73259498596192,35.36986170448395,-2.8206854704815214,-2.2907675600860076,-0.5299179103955138,173.7686937755137,158.92235389294333
2022-01-19,171.21292999267578,169.70813499450685,32.23651528501698,-3.213117708934078,-2.475237589855622,-0.7378801190784561,174.41002996789672,157.2030178226306
2022-01-20,170.7572998046875,169.6466249847412,27.582181735232936,-3.8534265453290573,-2.7508753809503093,-1.102551164378748,175.17613260293726,154.56196401571506
2022-01-21,170.03393005371095,169.5350150299072,21.168751936150386,-5.031081684382542,-3.206916641636756,-1.8241650427457863,177.21032446422595,149.6883724351881
2022-01-24,169.4427603149414,169.41468505859376,25.118596830181332,-5.744764901358167,-3.7144862935810385,-2.030278607777128,177.6859348270958,146.56031303667376
2022-01-25,168.76998016357422,169.26976753234862,22.24109390822632,-6.602053262359021,-4.291999687336635,-2.310053575022386,178.52779886906458,142.7500987749784
2022-01-26,168.02227996826173,169.1141300201416,21.590397667203675,-7.287306660282411,-4.891061081925791,-2.39624557835662,178.66006359878645,139.43898425277604
2022-01-27,167.26934997558592,168.9790675354004,23.251699228528025,-7.680114281016444,-5.448871721743922,-2.2312425592725216,178.3219655596807,136.820731583874
2022-01-28,166.6082098388672,168.85418502807616,32.0488023100836,-7.554096167044264,-5.86991661080399,-1.6841795562402737,177.24105291312497,135.4349938398047
2022-01-31,166.05067993164062,168.75219253540038,41.37747095465823,-6.922912408322588,-6.08051577030771,-0.8423966380148782,176.01386575629948,134.94783163139584
2022-02-01,165.37848999023439,168.66515754699708,43.78373700059408,-6.220271250023416,-6.1084668662508514,-0.11180438377256419,173.938007108037,135.1025904261427
2022-02-02,164.714169921875,168.5845475769043,43.10044983910955,-5.645229707952922,-6.015819434591267,0.3705897266383449,172.20677981653586,135.1428677054368
2022-02-03,163.91851013183594,168.438270111084,32.155294832475676,-6.069043409512034,-6.026464229575421,-0.04257917993661309,171.32238377547074,133.4761147596855
2022-02-04,163.4912600708008,168.399207611084,52.78054065258587,-4.832692537154259,-5.787709891091189,0.9550173539369302,170.5493873341305,133.68766100571324
2022-02-07,163.0695602416992,168.35366508483887,53.02277493805459,-3.785355195217903,-5.387238951916532,1.601883756698629,169.900678346137,133.8745200181208
2022-02-08,162.79327026367187,168.30848258972168,55.88630960674315,-2.6442067594738035,-4.838632513427986,2.1944257539541825,169.88935385270588,133.87859506086835
2022-02-09,162.4554901123047,168.260072555542,55.651026960546794,-1.7378800523191558,-4.21848202120622,2.480601968887064,169.1397908642029,134.21090798833615
2022-02-10,162.12848999023439,168.19046501159667,53.29302338007844,-1.1823722608832838,-3.611260069141633,2.428887808258349,168.06071553600043,134.669632669566
